Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned
ORD100228,2024-11-20,CUST6997,Regular,Electronics,4,9490,21637.2,43.0,No,None,UPI,2,2.6,No
ORD100229,2024-04-07,CUST1846,Regular,Groceries,5,6772,27088.0,20.0,No,None,Credit Card,2,4.7,No
ORD100230,2024-07-16,CUST3633,Regular,Electronics,2,7827,15340.92,2.0,No,None,UPI,1,4.2,No
ORD100231,2024-08-27,CUST7826,Regular,Electronics,2,3094,6126.12,1.0,Yes,Raksha Bandhan,Wallet,7,3.1,Yes
ORD100232,2024-05-23,CUST8288,Regular,Electronics,4,3617,13021.2,10.0,No,None,Credit Card,6,3.7,No
ORD100233,2024-04-06,CUST2775,Premium,Electronics,5,448,1724.8,23.0,No,None,Credit Card,5,4.3,No
ORD100234,2024-07-19,CUST8956,Premium,Fashion,3,8010,12255.300000000001,49.0,No,None,COD,5,4.8,No
ORD100235,2024-05-03,CUST3385,Premium,Home Decor,3,2090,4827.900000000001,23.0,No,None,Wallet,6,4.7,No
ORD100236,2024-07-05,CUST2485,Regular,Electronics,5,8080,32320.0,20.0,No,,Wallet,5,2.7,No
ORD100237,2024-11-21,CUST5429,Premium,Home Decor,3,2315,5278.2,24.0,No,None,UPI,3,2.7,Yes
ORD100238,2024-12-14,CUST7848,Regular,Electronics,5,6781,32887.85,3.0,No,None,UPI,3,4.0,No
ORD100239,2024-09-15,CUST8798,Premium,Home Decor,5,3263,9952.15,39.0,No,None,Wallet,5,3.7,No
ORD100240,2024-05-27,CUST7528,Regular,Groceries,2,5851,6787.160000000001,42.0,No,None,Wallet,6,3.2,No
ORD100241,2024-09-08,CUST2624,New,Groceries,1,2006,1083.24,46.0,No,None,Wallet,4,4.9,Yes
ORD100242,2024-12-11,CUST7693,Premium,Home Decor,2,7500,11700.0,22.0,No,None,UPI,3,4.4,Yes
ORD100243,2024-05-26,CUST5286,Premium,Electronics,3,8687,20066.97,23.0,No,None,Wallet,6,4.2,No
ORD100244,2024-05-27,CUST7533,Regular,Fashion,1,2894,2315.2000000000003,20.0,No,None,Wallet,5,3.0,No
ORD100245,2024-12-17,CUST7168,Regular,Home Decor,5,5693,28180.35,1.0,No,None,Credit Card,3,3.2,No
ORD100246,2024-07-17,CUST8415,Regular,Beauty,3,8423,19709.82,22.0,No,None,Wallet,6,4.0,No
ORD100247,2024-11-03,CUST4342,New,Fashion,4,4850,16684.0,14.0,Yes,Diwali,COD,1,4.5,No
ORD100248,2024-05-07,CUST9706,New,Beauty,3,8326,18733.5,25.0,No,None,UPI,2,4.8,No
ORD100249,2024-02-08,CUST3363,Regular,Home Decor,1,992,744.0,25.0,No,None,Credit Card,7,4.2,No
ORD100250,2024-12-03,CUST6645,Premium,Electronics,1,4391,3205.43,27.0,No,None,Wallet,1,3.5,No
ORD100251,2024-12-25,CUST6232,Premium,Beauty,5,1289,4833.75,25.0,Yes,,Wallet,5,4.2,No
ORD100252,2024-05-08,CUST8252,Premium,Home Decor,4,8621,19311.04,,No,None,Credit Card,6,2.7,No
ORD100253,2024-09-23,CUST4314,Regular,Fashion,5,2980,14751.0,1.0,No,None,Credit Card,2,4.0,No
ORD100254,2024-05-30,CUST3218,Regular,Electronics,4,4697,12400.079999999998,34.0,No,None,Credit Card,4,4.7,No
ORD100255,2024-10-24,CUST1399,Regular,Beauty,4,989,2729.64,31.0,Yes,Diwali,COD,5,4.1,No
ORD100256,2024-04-08,CUST4172,New,Home Decor,5,4394,15598.699999999999,29.0,No,None,COD,4,2.5,No
ORD100257,2024-09-19,CUST6363,Regular,Electronics,3,4657,7684.05,45.0,No,None,Credit Card,4,4.2,No
ORD100258,2024-09-08,CUST7925,Regular,Electronics,2,6871,11131.02,19.0,No,None,Wallet,3,4.3,No
ORD100259,2024-05-23,CUST1148,New,Groceries,4,4835,17019.2,12.0,No,None,UPI,3,3.9,No
ORD100260,2024-12-11,CUST9264,Premium,Electronics,1,6161,4559.14,26.0,No,None,COD,2,4.5,No
ORD100261,2024-04-21,CUST2054,New,Home Decor,5,6938,27058.2,22.0,No,None,UPI,2,3.0,Yes
ORD100262,2024-02-29,CUST5665,Regular,Fashion,3,5355,13655.25,15.0,No,None,UPI,6,3.5,No
ORD100263,2024-01-02,CUST7023,Regular,Groceries,4,513,1436.3999999999999,30.0,No,None,COD,3,4.5,No
ORD100264,2024-10-30,CUST9699,New,Home Decor,3,6833,18244.11,11.0,Yes,Diwali,UPI,7,4.0,Yes
ORD100265,2024-09-10,CUST2145,Regular,Home Decor,5,432,1468.8,32.0,No,None,Wallet,2,5.0,No
ORD100266,2024-05-19,CUST6467,Regular,Home Decor,1,5935,3739.05,37.0,No,None,COD,6,2.7,No
ORD100267,2024-02-06,CUST4635,Regular,Beauty,4,9421,21103.04,44.0,No,None,COD,1,3.1,Yes
ORD100268,2024-06-08,CUST7133,Regular,Beauty,4,8049,22215.239999999998,31.0,No,None,UPI,5,3.0,No
ORD100269,2024-01-09,CUST5918,Regular,Fashion,3,2911,8645.67,1.0,No,None,UPI,1,4.9,No
ORD100270,2024-08-20,CUST9365,New,Home Decor,5,8140,20757.0,49.0,Yes,Independence Day,Credit Card,5,4.7,No
ORD100271,2024-04-08,CUST4370,New,Beauty,2,3544,3685.76,48.0,No,None,COD,6,2.8,Yes
ORD100272,2024-05-26,CUST9271,New,Beauty,4,2322,7244.64,22.0,No,None,UPI,3,3.4,No
ORD100273,2024-10-30,CUST7530,Regular,Beauty,1,3979,2745.5099999999998,31.0,Yes,Diwali,Wallet,7,2.6,No
ORD100274,2024-07-26,CUST5095,Regular,Fashion,4,5854,20137.76,14.0,No,None,COD,1,4.1,No
ORD100275,2024-05-10,CUST2376,Regular,Fashion,4,9272,22623.68,39.0,No,None,Credit Card,7,3.3,No
ORD100276,2024-05-31,CUST3029,New,Home Decor,2,1372,1646.3999999999999,40.0,No,None,Wallet,4,3.1,No
ORD100277,2024-02-23,CUST8206,Regular,Groceries,2,7517,9170.74,39.0,No,None,Credit Card,1,3.8,No
ORD100278,2024-04-29,CUST6695,Premium,Home Decor,5,7944,36939.6,7.0,No,None,Credit Card,2,4.5,No
ORD100279,2024-06-09,CUST2268,Premium,Beauty,4,359,832.8800000000001,42.0,No,None,Wallet,1,3.5,No
ORD100280,2024-04-25,CUST7470,Regular,Beauty,4,8163,16652.52,49.0,No,None,Credit Card,3,4.4,No
ORD100281,2024-03-15,CUST9894,Regular,Electronics,3,2329,3633.2400000000002,48.0,No,None,Credit Card,3,3.6,No
ORD100282,2024-04-22,CUST8732,New,Home Decor,3,3278,7768.860000000001,21.0,No,None,Credit Card,7,3.0,Yes
ORD100283,2024-04-13,CUST3118,New,Beauty,1,2429,1530.27,37.0,No,None,Credit Card,2,3.6,No
ORD100284,2024-12-05,CUST9338,Regular,Beauty,1,3117,2088.39,33.0,No,None,Credit Card,5,3.8,No
ORD100285,2024-09-10,CUST5765,Regular,Groceries,3,3213,9639.0,0.0,No,None,COD,2,3.7,No
ORD100286,2024-08-14,CUST2506,New,Electronics,1,9941,9046.31,9.0,Yes,Independence Day,UPI,6,3.2,No
ORD100287,2024-04-21,CUST1195,Regular,Home Decor,4,6526,15923.44,39.0,No,None,COD,5,3.0,No
ORD100288,2024-04-08,CUST2838,Regular,Fashion,2,1779,3024.2999999999997,15.0,No,None,COD,3,4.9,No
ORD100289,2024-06-01,CUST2233,Regular,Home Decor,4,2160,6652.8,23.0,No,None,UPI,7,3.2,No
ORD100290,2024-12-14,CUST7262,Premium,Home Decor,3,8102,13368.300000000001,45.0,No,None,UPI,7,4.3,No
ORD100291,2024-12-31,CUST5702,Regular,Groceries,5,6857,26399.45,23.0,Yes,Christmas/New Year,Wallet,3,3.4,No
ORD100292,2024-12-03,CUST6791,Regular,Home Decor,5,4044,10716.6,47.0,No,None,Credit Card,6,4.9,No
ORD100293,2024-07-12,CUST2139,Regular,Groceries,3,4897,12781.17,13.0,No,None,UPI,5,5.0,No
ORD100294,2024-11-05,CUST1510,Premium,Groceries,4,2590,7770.0,25.0,Yes,Diwali,Wallet,1,4.6,No
ORD100295,2024-06-11,CUST9466,New,Beauty,1,1619,1003.78,38.0,No,None,Wallet,1,4.0,No
ORD100296,2024-07-26,CUST5496,New,Fashion,1,4117,3417.1099999999997,17.0,No,None,COD,2,3.9,No
ORD100297,2024-06-17,CUST4993,New,Groceries,5,5142,20825.100000000002,19.0,No,None,,7,3.3,Yes
ORD100298,2024-06-09,CUST2587,Premium,Electronics,3,8554,15397.199999999999,40.0,No,None,Credit Card,3,2.8,No
ORD100299,2024-03-08,CUST9231,Regular,Electronics,3,8507,16588.65,35.0,No,None,COD,1,2.7,Yes
ORD100300,2024-10-15,CUST2756,Regular,Fashion,2,7770,11965.800000000001,23.0,No,None,UPI,3,3.7,No
ORD100301,2024-10-03,CUST1553,New,Groceries,5,5398,20242.5,25.0,No,None,COD,2,4.9,No
ORD100302,2024-10-30,CUST7856,Regular,Fashion,3,9862,21301.92,28.0,Yes,Diwali,COD,4,3.1,No
ORD100303,2024-05-14,CUST1589,Regular,Beauty,2,6202,6574.12,47.0,No,None,Credit Card,3,3.5,No
ORD100304,2024-07-13,CUST3375,Premium,Electronics,1,5342,4220.18,21.0,No,None,,4,,No
ORD100305,2024-05-07,CUST9268,Regular,Home Decor,5,4052,18234.0,,No,None,COD,7,3.4,No
ORD100306,2024-02-02,CUST6618,Regular,Electronics,5,742,2226.0,40.0,No,None,UPI,3,2.5,No
ORD100307,2024-06-24,CUST6889,New,Groceries,3,8805,13735.800000000001,48.0,No,None,Credit Card,5,3.5,No
ORD100308,2024-01-22,CUST7767,New,Fashion,3,9073,24497.100000000002,10.0,Yes,Republic Day,COD,6,4.5,No
ORD100309,2024-08-25,CUST1934,Regular,Electronics,4,9033,35409.36,2.0,Yes,Raksha Bandhan,Credit Card,4,4.9,Yes
ORD100310,2024-06-06,CUST7007,New,Home Decor,1,4178,3342.4,20.0,No,None,Credit Card,5,3.2,Yes
ORD100311,2024-02-07,CUST7787,Premium,Home Decor,1,1632,1468.8,10.0,No,None,Wallet,6,4.8,No
ORD100312,2024-08-17,CUST5725,Premium,Fashion,2,9060,16851.6,7.0,Yes,Independence Day,UPI,5,4.7,No
ORD100313,2024-12-30,CUST1209,Regular,Fashion,2,8005,11207.0,30.0,Yes,Christmas/New Year,COD,2,3.5,No
ORD100314,2024-02-20,CUST2936,Regular,Electronics,4,1168,4251.52,9.0,No,None,COD,2,2.5,No
ORD100315,2024-09-20,CUST5780,Premium,Groceries,1,6000,5700.0,5.0,No,None,Wallet,1,4.6,Yes
ORD100316,2024-10-09,CUST5401,New,Beauty,2,8045,13515.6,16.0,No,None,COD,4,3.2,No
ORD100317,2024-01-27,CUST6307,Premium,Home Decor,1,9572,6030.36,37.0,Yes,Republic Day,COD,1,4.4,No
ORD100318,2024-08-13,CUST8091,Regular,Fashion,1,5791,5443.54,6.0,Yes,Independence Day,Wallet,7,3.9,No
ORD100319,2024-10-03,CUST5617,Regular,Beauty,2,5583,7704.539999999999,31.0,No,None,Wallet,4,3.1,No
ORD100320,2024-10-12,CUST9771,New,Beauty,3,7670,20248.8,12.0,No,None,COD,2,4.1,No
ORD100321,2024-04-06,CUST9462,Regular,Beauty,3,5019,14304.15,5.0,No,None,Wallet,2,4.4,No
ORD100322,2024-10-10,CUST8679,Premium,Groceries,2,7832,15350.72,2.0,No,None,Credit Card,6,3.7,No
ORD100323,2024-11-12,CUST8958,Regular,Fashion,4,3435,10167.6,26.0,No,None,Credit Card,6,4.4,No
ORD100324,2024-10-30,CUST5482,Regular,Home Decor,5,5455,15274.000000000002,44.0,Yes,Diwali,Credit Card,2,3.5,No
ORD100325,2024-05-26,CUST5649,Premium,Fashion,1,451,266.09000000000003,41.0,No,None,Credit Card,7,5.0,No
ORD100326,2024-01-04,CUST4939,Premium,Electronics,5,4500,16875.0,25.0,No,None,Wallet,4,3.1,No
ORD100327,2024-02-04,CUST4323,Regular,Home Decor,2,7609,14761.46,3.0,No,None,UPI,7,4.4,No
ORD100328,2024-07-10,CUST3871,Regular,Fashion,1,4198,2686.7200000000003,36.0,No,None,UPI,7,4.4,No
ORD100329,2024-02-18,CUST4350,New,Home Decor,5,9182,36728.0,20.0,No,None,COD,2,3.8,No
ORD100330,2024-01-17,CUST5792,Regular,Electronics,3,5380,11782.199999999999,27.0,No,None,UPI,1,3.4,No
ORD100331,2024-06-20,CUST2941,Premium,Home Decor,4,5621,18661.719999999998,17.0,No,None,Credit Card,5,3.6,No
ORD100332,2024-08-07,CUST6349,New,Beauty,5,1695,5847.75,31.0,No,None,Wallet,6,4.1,No
ORD100333,2024-06-06,CUST5427,Regular,Groceries,4,8178,20281.44,38.0,No,None,Credit Card,7,3.8,No
ORD100334,2024-02-15,CUST5978,New,Electronics,3,8341,17015.64,32.0,No,None,Credit Card,4,4.4,No
ORD100335,2024-01-06,CUST9280,Regular,Home Decor,5,5578,20917.5,25.0,No,None,Wallet,5,3.4,No
ORD100336,2024-04-08,CUST7432,Premium,Electronics,2,2777,4665.36,16.0,No,None,Credit Card,1,2.8,No
ORD100337,2024-08-20,CUST8583,Regular,Beauty,1,5506,3964.3199999999997,28.0,Yes,Independence Day,Credit Card,3,3.8,No
ORD100338,2024-02-06,CUST4442,New,Groceries,3,8333,20249.190000000002,19.0,No,None,Wallet,6,3.1,No
ORD100339,2024-10-06,CUST5706,Regular,Electronics,4,1435,4075.3999999999996,29.0,No,None,Wallet,2,4.0,No
ORD100340,2024-12-14,CUST7962,Regular,Beauty,4,1258,2566.32,49.0,No,None,COD,6,3.8,Yes
ORD100341,2024-10-28,CUST6308,New,Beauty,3,9562,27538.559999999998,4.0,Yes,Diwali,COD,6,4.4,No
ORD100342,2024-06-29,CUST4137,Premium,Beauty,2,3859,7332.099999999999,5.0,No,None,Credit Card,6,3.9,No
ORD100343,2024-04-04,CUST8032,Premium,Home Decor,2,5568,6570.240000000001,41.0,No,None,COD,1,3.6,No
ORD100344,2024-04-08,CUST4938,Regular,Fashion,4,256,931.84,9.0,No,None,UPI,3,2.8,No
ORD100345,2024-07-06,CUST9408,Premium,Electronics,3,7672,21865.2,5.0,No,None,UPI,4,2.8,Yes
ORD100346,2024-04-25,CUST5757,Regular,Fashion,3,2769,7559.37,9.0,No,None,Credit Card,1,4.1,No
ORD100347,2024-07-09,CUST9549,Regular,Beauty,1,4280,2525.2000000000003,41.0,No,None,COD,4,4.7,No
ORD100348,2024-09-09,CUST1468,Premium,Fashion,4,6577,21046.4,20.0,No,,Credit Card,5,3.5,No
ORD100349,2024-06-09,CUST5615,Regular,Beauty,2,2148,2448.7200000000003,43.0,No,None,COD,5,3.8,No
ORD100350,2024-09-12,CUST6851,New,Beauty,5,422,2046.7,3.0,No,None,Wallet,4,4.0,Yes
ORD100351,2024-11-18,CUST3910,New,Groceries,2,5417,9533.92,12.0,No,None,Wallet,7,3.7,No
ORD100352,2024-05-07,CUST8386,Premium,Groceries,2,9227,16793.14,9.0,No,None,Wallet,5,2.6,No
ORD100353,2024-01-18,CUST8477,New,Fashion,5,2736,11628.0,15.0,No,None,Wallet,5,4.0,No
ORD100354,2024-10-07,CUST3492,Premium,Electronics,4,2725,8938.0,18.0,No,None,Credit Card,2,2.8,No
ORD100355,2024-08-10,CUST3197,Regular,Fashion,1,9376,8907.199999999999,5.0,Yes,Independence Day,Credit Card,4,3.9,No
ORD100356,2024-02-23,CUST4023,Premium,Electronics,2,1557,2335.5,25.0,No,None,Credit Card,4,4.4,No
ORD100357,2024-02-27,CUST5011,Regular,Fashion,2,5087,9360.08,8.0,No,None,UPI,3,2.5,Yes
ORD100358,2024-11-18,CUST9795,Regular,Home Decor,4,7922,17428.4,45.0,No,None,Wallet,6,3.6,No
ORD100359,2024-12-25,CUST8873,New,Home Decor,4,6182,22502.48,9.0,Yes,Christmas/New Year,Wallet,2,4.4,No
ORD100360,2024-06-22,CUST4774,Premium,Electronics,3,4677,8558.91,39.0,No,None,Wallet,1,3.8,No
ORD100361,2024-10-06,CUST4234,New,Groceries,4,9838,38564.96,2.0,No,None,COD,2,3.1,No
ORD100362,2024-04-23,CUST7733,Regular,Electronics,4,1571,3267.6800000000003,48.0,No,None,COD,1,4.2,No
ORD100363,2024-10-14,CUST8896,Premium,Fashion,2,3424,5615.360000000001,18.0,No,None,UPI,4,4.5,No
ORD100364,2024-12-07,CUST5050,Regular,Beauty,1,2074,1368.84,34.0,No,None,UPI,2,3.4,Yes
ORD100365,2024-05-30,CUST8593,Premium,Home Decor,2,3561,3917.1000000000004,45.0,No,None,COD,7,3.2,No
ORD100366,2024-05-06,CUST8384,Premium,Beauty,4,6304,23955.199999999997,5.0,No,None,COD,3,3.9,No
ORD100367,2024-06-03,CUST6446,Premium,Home Decor,3,1342,2898.72,28.0,No,None,Credit Card,6,3.4,No
ORD100368,2024-09-29,CUST2083,Regular,Fashion,1,4509,3697.38,,No,None,Credit Card,5,4.6,No
ORD100369,2024-04-13,CUST9644,Regular,Home Decor,3,8956,13702.68,49.0,No,None,COD,1,4.4,No
ORD100370,2024-10-25,CUST5752,Regular,Electronics,5,7098,20229.300000000003,43.0,Yes,Diwali,Wallet,5,3.3,No
ORD100371,2024-09-02,CUST9849,Premium,Beauty,3,1788,4613.04,14.0,No,None,,6,3.6,No
ORD100372,2024-06-24,CUST5338,New,Beauty,3,5198,9824.22,37.0,No,None,Credit Card,4,4.7,No
ORD100373,2024-02-08,CUST2035,Regular,Fashion,4,9862,31558.4,20.0,No,None,UPI,4,2.9,No
ORD100374,2024-06-18,CUST5291,Premium,Beauty,4,4542,10355.760000000002,43.0,No,None,COD,4,4.4,No
ORD100375,2024-09-03,CUST1637,New,Fashion,4,3562,8833.76,38.0,No,None,COD,5,3.3,No
ORD100376,2024-01-26,CUST5518,Premium,Groceries,4,1836,5728.320000000001,22.0,Yes,,Wallet,6,2.8,No
ORD100377,2024-12-20,CUST2397,Premium,Electronics,4,9864,31959.36,19.0,Yes,Christmas/New Year,UPI,7,2.8,No
ORD100378,2024-11-01,CUST1940,New,Home Decor,3,6427,11375.79,41.0,Yes,Diwali,Wallet,4,3.2,No
ORD100379,2024-01-13,CUST7286,Regular,Home Decor,5,1444,3682.2000000000003,49.0,No,None,UPI,4,3.9,No
ORD100380,2024-11-11,CUST5728,Regular,Home Decor,4,7114,28171.44,1.0,No,None,Wallet,5,4.8,No
ORD100381,2024-11-08,CUST5148,Regular,Groceries,5,5506,15416.800000000001,44.0,Yes,Diwali,,4,3.3,No
ORD100382,2024-02-05,CUST5435,New,Electronics,5,4714,16263.3,31.0,No,None,COD,6,3.0,No
ORD100383,2024-06-21,CUST7943,New,Beauty,2,8650,9342.0,46.0,No,None,COD,1,,No
ORD100384,2024-01-20,CUST9234,Premium,Beauty,2,2558,3734.68,27.0,Yes,Republic Day,COD,2,2.9,Yes
ORD100385,2024-11-16,CUST7048,Regular,Electronics,1,5815,5640.55,3.0,No,None,Credit Card,1,3.2,No
ORD100386,2024-09-20,CUST8719,Regular,Electronics,2,1468,2759.8399999999997,6.0,No,None,UPI,7,5.0,No
ORD100387,2024-05-21,CUST4471,Regular,Home Decor,4,9331,36577.52,2.0,No,None,UPI,4,3.9,No
ORD100388,2024-05-22,CUST6976,Regular,Beauty,5,2576,9788.8,24.0,No,None,Wallet,6,4.5,No
ORD100389,2024-04-01,CUST2689,Premium,Electronics,1,8587,4551.110000000001,47.0,No,None,Credit Card,6,3.0,No
ORD100390,2024-12-19,CUST6255,New,Beauty,2,3296,6064.64,8.0,No,None,Wallet,4,3.8,No
ORD100391,2024-11-17,CUST6417,New,Electronics,3,3835,8973.9,22.0,No,None,Credit Card,7,3.8,No
ORD100392,2024-10-14,CUST3209,Premium,Fashion,1,761,593.58,22.0,No,None,Wallet,7,4.5,Yes
ORD100393,2024-08-02,CUST1684,Regular,Home Decor,4,8431,17536.48,48.0,No,None,Credit Card,4,2.6,No
ORD100394,2024-12-07,CUST9747,Regular,Electronics,5,7939,29771.25,25.0,No,None,Wallet,4,4.7,No
ORD100395,2024-02-20,CUST8496,Regular,Groceries,4,7071,17253.239999999998,39.0,No,None,Wallet,5,2.7,No
ORD100396,2024-06-01,CUST8174,Premium,Electronics,4,2704,8977.279999999999,17.0,No,None,Credit Card,6,4.8,No
ORD100397,2024-07-04,CUST3865,New,Fashion,3,7221,16680.510000000002,23.0,No,None,UPI,2,2.9,No
ORD100398,2024-03-03,CUST4936,Regular,Groceries,3,6171,13699.619999999999,,No,None,Wallet,5,3.8,No
ORD100399,2024-07-08,CUST5529,Regular,Groceries,5,8076,22612.800000000003,44.0,No,None,Credit Card,5,2.7,No
ORD100400,2024-05-04,CUST8110,Regular,Electronics,2,9179,18174.42,1.0,No,None,Credit Card,6,3.6,No
ORD100401,2024-05-29,CUST9389,Regular,Fashion,4,4297,17188.0,0.0,No,None,UPI,7,,No
ORD100402,2024-11-09,CUST8091,Regular,Groceries,2,9884,10477.04,47.0,Yes,Diwali,UPI,4,3.6,No
ORD100403,2024-02-27,CUST8353,Regular,Home Decor,5,9521,40464.25,15.0,No,None,UPI,1,3.9,No
ORD100404,2024-12-07,CUST7049,Regular,Home Decor,4,7022,16291.040000000003,42.0,No,None,UPI,6,3.6,No
ORD100405,2024-10-31,CUST6743,New,Beauty,2,6078,9360.12,23.0,Yes,Diwali,Wallet,1,2.6,Yes
ORD100406,2024-06-28,CUST7841,Premium,Beauty,4,4709,12243.4,35.0,No,None,Wallet,3,4.7,No
ORD100407,2024-06-18,CUST7508,Regular,Fashion,3,6386,17242.2,10.0,No,None,COD,6,2.7,No
ORD100408,2024-11-21,CUST4881,Regular,Groceries,3,3760,8460.0,25.0,No,,,2,5.0,No
ORD100409,2024-09-27,CUST5557,Regular,Home Decor,1,5879,5585.05,5.0,No,None,COD,6,4.6,No
ORD100410,2024-02-23,CUST5064,Regular,Home Decor,5,2885,10818.75,25.0,No,None,COD,3,3.9,No
ORD100411,2024-04-10,CUST1112,Regular,Fashion,2,6812,9809.279999999999,28.0,No,None,Wallet,5,,No
ORD100412,2024-09-20,CUST4564,Premium,Groceries,4,5021,11648.720000000001,42.0,No,None,COD,3,2.7,No
ORD100413,2024-02-22,CUST4441,Premium,Fashion,1,8007,8007.0,0.0,No,None,UPI,7,4.2,Yes
ORD100414,2024-02-29,CUST2822,Premium,Electronics,5,1612,7415.200000000001,8.0,No,None,COD,3,3.0,No
ORD100415,2024-04-17,CUST6307,Regular,Home Decor,5,1421,5257.7,26.0,No,None,Wallet,6,4.3,No
ORD100416,2024-01-05,CUST1198,New,Fashion,5,2449,11510.3,6.0,No,None,Credit Card,3,4.6,No
ORD100417,2024-04-12,CUST2083,Regular,Fashion,2,2439,4780.44,2.0,No,None,Wallet,2,5.0,No
ORD100418,2024-07-14,CUST8827,Regular,Electronics,3,4402,12149.52,8.0,No,None,Credit Card,6,3.8,No
ORD100419,2024-09-18,CUST9387,Premium,Beauty,1,8073,7992.2699999999995,1.0,No,None,Credit Card,1,4.9,No
ORD100420,2024-12-30,CUST4465,Premium,Home Decor,2,7093,12909.26,9.0,Yes,Christmas/New Year,COD,1,2.9,No
ORD100421,2024-12-15,CUST8050,New,Fashion,4,9035,30357.6,16.0,No,None,COD,3,4.6,No
ORD100422,2024-02-16,CUST7865,Premium,Home Decor,2,5603,7844.2,30.0,No,None,Credit Card,6,3.4,No
ORD100423,2024-12-20,CUST6000,New,Beauty,4,5385,21540.0,0.0,Yes,Christmas/New Year,COD,2,3.4,No
ORD100424,2024-11-06,CUST5072,New,Fashion,4,4490,14906.8,17.0,Yes,Diwali,UPI,1,3.2,No
ORD100425,2024-11-03,CUST1699,Premium,Electronics,5,4342,20624.5,5.0,Yes,Diwali,Wallet,4,2.9,No
ORD100426,2024-05-23,CUST2314,Premium,Home Decor,2,9777,12319.02,37.0,No,None,COD,6,3.6,No
ORD100427,2024-09-25,CUST3161,Premium,Electronics,3,7352,13233.6,40.0,No,None,Credit Card,7,5.0,No
ORD100428,2024-05-03,CUST2813,New,Beauty,4,2784,6570.240000000001,41.0,No,None,Credit Card,6,3.3,No
ORD100429,2024-04-15,CUST5488,Premium,Beauty,5,1801,4862.700000000001,46.0,No,None,Wallet,7,3.7,Yes
ORD100430,2024-06-06,CUST1034,Regular,Home Decor,3,5142,14963.22,3.0,No,None,COD,1,3.1,No
ORD100431,2024-05-26,CUST7052,Premium,Beauty,2,5898,7195.5599999999995,39.0,No,None,COD,1,3.3,No
ORD100432,2024-05-24,CUST7633,Regular,Groceries,3,1007,2930.37,3.0,No,None,Credit Card,2,2.6,No
ORD100433,2024-04-29,CUST3034,Regular,Home Decor,2,7545,9959.4,34.0,No,None,Wallet,2,4.9,No
ORD100434,2024-11-14,CUST1857,Regular,Groceries,4,8506,33003.28,3.0,No,None,Credit Card,1,3.8,No
ORD100435,2024-10-01,CUST3289,Premium,Beauty,1,2927,2927.0,0.0,No,None,Wallet,4,4.3,No
ORD100436,2024-04-01,CUST4810,New,Home Decor,1,8365,5019.0,40.0,No,None,COD,4,3.8,No
ORD100437,2024-02-27,CUST6188,Regular,Groceries,4,4371,10140.720000000001,42.0,No,None,COD,7,4.4,Yes
ORD100438,2024-12-11,CUST3006,Regular,Beauty,3,9841,20666.1,30.0,No,None,Wallet,3,3.8,No
ORD100439,2024-08-16,CUST3428,Regular,Fashion,2,1768,2899.5200000000004,18.0,Yes,Independence Day,Credit Card,3,4.3,No
ORD100440,2024-04-26,CUST5862,Premium,Fashion,1,9714,7771.200000000001,20.0,No,None,Credit Card,1,4.2,No
ORD100441,2024-11-13,CUST8465,Regular,Electronics,2,9252,13137.84,29.0,No,None,Credit Card,1,3.8,No
ORD100442,2024-10-05,CUST4669,Regular,Fashion,4,941,3538.16,6.0,No,None,Wallet,1,3.1,No
ORD100443,2024-05-06,CUST8588,Regular,Groceries,3,6637,19114.559999999998,4.0,No,None,Wallet,6,3.0,No
ORD100444,2024-05-08,CUST4384,Regular,Fashion,2,5104,10105.92,1.0,No,None,Credit Card,4,4.7,No
ORD100445,2024-02-27,CUST9980,Regular,Home Decor,3,3133,9211.02,2.0,No,None,Credit Card,5,2.8,No
ORD100446,2024-05-01,CUST7111,Premium,Home Decor,1,4709,4049.74,14.0,No,None,Wallet,3,3.9,No
ORD100447,2024-01-01,CUST6012,Regular,Home Decor,2,4726,5860.24,38.0,No,None,Wallet,3,3.8,No
ORD100448,2024-08-26,CUST2578,Premium,Fashion,5,6109,19548.8,36.0,Yes,Raksha Bandhan,Credit Card,5,4.5,No
ORD100449,2024-10-16,CUST2975,Regular,Fashion,1,5549,5049.59,9.0,No,None,Credit Card,1,2.8,No
ORD100450,2024-04-05,CUST9448,Regular,Electronics,3,3367,9292.92,8.0,No,None,COD,3,4.2,No
ORD100451,2024-05-05,CUST1939,Regular,Beauty,4,7806,24354.72,22.0,No,None,UPI,4,4.0,No
ORD100452,2024-04-27,CUST2669,Premium,Electronics,5,2418,10518.3,13.0,No,None,Wallet,5,4.3,No
ORD100453,2024-02-17,CUST2495,New,Groceries,2,1540,1724.8000000000002,44.0,No,None,UPI,4,4.1,No
ORD100454,2024-03-29,CUST2325,New,Home Decor,1,8209,5582.12,32.0,Yes,Holi,Wallet,6,3.9,Yes
ORD100455,2024-08-24,CUST5715,Premium,Fashion,2,4839,8226.3,15.0,No,None,COD,1,4.8,No
ORD100456,2024-09-28,CUST1770,Regular,Beauty,2,1714,2776.6800000000003,19.0,No,None,Wallet,3,3.4,No
ORD100457,2024-07-07,CUST7267,New,Beauty,5,1611,7491.15,7.0,No,None,Wallet,7,3.0,No
