Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned,Sales
ORD100194,2024-06-28,CUST7010,Regular,Home Decor,2,8603,13420.68,22.0,No,Non-Festival,COD,2,3.7,No,10468.1304
ORD100195,2024-04-22,CUST5611,New,Beauty,2,6869,11402.54,25.0,No,Non-Festival,COD,3,4.6,Yes,8551.905
ORD100196,2024-11-13,CUST4906,New,Electronics,2,4391,5796.119999999999,34.0,No,Non-Festival,UPI,6,4.2,No,3825.439199999999
ORD100197,2024-02-21,CUST1975,Premium,Groceries,5,9918,48598.2,2.0,No,Non-Festival,Wallet,1,3.0,No,47626.236
ORD100198,2024-09-24,CUST6832,Regular,Electronics,5,7356,36780.0,0.0,No,Non-Festival,Wallet,6,3.7,No,36780.0
ORD100199,2024-10-21,CUST9007,New,Fashion,5,8913,37434.6,16.0,Yes,Diwali,UPI,3,4.9,No,31445.064
ORD100200,2024-04-22,CUST7213,Regular,Beauty,3,6717,11889.090000000002,41.0,No,Non-Festival,Wallet,3,4.7,Yes,7014.563100000002
ORD100201,2024-04-10,CUST9456,Premium,Beauty,5,5335,25341.25,5.0,No,Non-Festival,COD,3,3.0,No,24074.1875
ORD100202,2024-04-22,CUST8380,Regular,Home Decor,1,6951,6255.900000000001,10.0,No,Non-Festival,COD,7,2.9,No,5630.31
ORD100203,2024-03-21,CUST6222,Premium,Fashion,1,8409,7315.83,13.0,Yes,Holi,UPI,3,4.6,No,6364.7721
ORD100204,2024-07-05,CUST7567,Regular,Groceries,4,7374,15337.92,48.0,No,Non-Festival,UPI,1,3.0,No,7975.718400000001
ORD100205,2024-04-22,CUST3536,Regular,Home Decor,4,1919,5603.48,27.0,No,Non-Festival,UPI,6,3.6,No,4090.5403999999994
ORD100206,2024-01-02,CUST9174,Regular,Fashion,4,8261,20487.28,38.0,No,Non-Festival,COD,4,3.8,No,12702.113599999999
ORD100207,2024-05-09,CUST2625,Regular,Home Decor,4,4214,10956.4,35.0,No,Non-Festival,COD,6,2.5,No,7121.66
ORD100208,2024-08-07,CUST6227,Premium,Electronics,1,1078,970.2,10.0,No,Non-Festival,Wallet,6,4.7,No,873.1800000000001
ORD100209,2024-02-23,CUST7129,New,Fashion,4,8985,21564.0,40.0,No,Non-Festival,COD,1,4.4,No,12938.4
ORD100210,2024-12-08,CUST9723,New,Groceries,1,6472,3947.92,39.0,No,Non-Festival,UPI,1,3.7,No,2408.2312
ORD100211,2024-08-11,CUST8716,Regular,Groceries,5,1809,8773.65,3.0,Yes,Independence Day,Credit Card,5,2.9,No,8510.440499999999
ORD100212,2024-08-12,CUST5186,Premium,Fashion,5,9267,24557.550000000003,47.0,Yes,Independence Day,Credit Card,5,4.5,No,13015.501500000002
ORD100213,2024-05-05,CUST4096,Premium,Home Decor,3,6914,19704.9,5.0,No,Non-Festival,Credit Card,2,3.4,No,18719.655
ORD100214,2024-05-09,CUST8430,Regular,Beauty,4,5309,13378.68,37.0,No,Non-Festival,Credit Card,3,4.2,No,8428.5684
ORD100215,2024-02-22,CUST8269,Regular,Fashion,5,2648,10856.8,18.0,No,Non-Festival,Credit Card,3,3.3,No,8902.576000000001
ORD100216,2024-06-20,CUST9183,Premium,Groceries,5,2336,8175.999999999999,30.0,No,Non-Festival,COD,5,3.6,No,5723.199999999999
ORD100217,2024-08-05,CUST4119,New,Electronics,2,7166,14188.68,1.0,No,Non-Festival,UPI,4,3.8,No,14046.7932
ORD100218,2024-06-08,CUST5381,Premium,Groceries,2,2253,2613.4800000000005,42.0,No,Non-Festival,UPI,2,4.4,No,1515.8184000000006
ORD100219,2024-07-16,CUST8818,Regular,Beauty,1,7963,6051.88,24.0,No,Non-Festival,Wallet,6,4.6,No,4599.4288
ORD100220,2024-09-03,CUST6669,Premium,Groceries,3,283,432.99,49.0,No,Non-Festival,UPI,4,3.6,No,220.8249
ORD100221,2024-11-19,CUST9760,Regular,Beauty,2,9831,11797.2,40.0,No,Non-Festival,Wallet,5,3.1,No,7078.320000000001
ORD100222,2024-07-21,CUST2949,Premium,Fashion,3,2868,4560.12,47.0,No,Non-Festival,UPI,6,2.9,No,2416.8636
ORD100223,2024-07-02,CUST7873,Premium,Groceries,5,5431,24439.5,10.0,No,Non-Festival,Wallet,4,3.4,Yes,21995.55
ORD100224,2024-05-02,CUST6553,Regular,Home Decor,1,9090,4999.5,45.0,No,Non-Festival,,3,4.5,No,2749.7250000000004
ORD100225,2024-09-11,CUST8252,New,Home Decor,3,2020,3696.6,39.0,No,Non-Festival,UPI,5,3.2,Yes,2254.926
ORD100226,2024-10-20,CUST5921,Regular,Groceries,2,4614,5167.68,44.0,Yes,Diwali,Credit Card,6,2.6,No,2893.9008000000003
ORD100227,2024-10-06,CUST7463,New,Groceries,5,7449,21974.550000000003,41.0,No,Non-Festival,UPI,4,3.9,No,12964.984500000004
ORD100228,2024-11-20,CUST6997,Regular,Electronics,4,9490,21637.2,43.0,No,Non-Festival,UPI,2,2.6,No,12333.204000000002
ORD100229,2024-04-07,CUST1846,Regular,Groceries,5,6772,27088.0,20.0,No,Non-Festival,Credit Card,2,4.7,No,21670.4
ORD100230,2024-07-16,CUST3633,Regular,Electronics,2,7827,15340.92,2.0,No,Non-Festival,UPI,1,4.2,No,15034.1016
ORD100231,2024-08-27,CUST7826,Regular,Electronics,2,3094,6126.12,1.0,Yes,Raksha Bandhan,Wallet,7,3.1,Yes,6064.8588
ORD100232,2024-05-23,CUST8288,Regular,Electronics,4,3617,13021.2,10.0,No,Non-Festival,Credit Card,6,3.7,No,11719.080000000002
ORD100233,2024-04-06,CUST2775,Premium,Electronics,5,448,1724.8,23.0,No,Non-Festival,Credit Card,5,4.3,No,1328.096
ORD100234,2024-07-19,CUST8956,Premium,Fashion,3,8010,12255.3,49.0,No,Non-Festival,COD,5,4.8,No,6250.2029999999995
ORD100235,2024-05-03,CUST3385,Premium,Home Decor,3,2090,4827.900000000001,23.0,No,Non-Festival,Wallet,6,4.7,No,3717.4830000000006
ORD100236,2024-07-05,CUST2485,Regular,Electronics,5,8080,32320.0,20.0,No,Non-Festival,Wallet,5,2.7,No,25856.0
ORD100237,2024-11-21,CUST5429,Premium,Home Decor,3,2315,5278.2,24.0,No,Non-Festival,UPI,3,2.7,Yes,4011.432
ORD100238,2024-12-14,CUST7848,Regular,Electronics,5,6781,32887.85,3.0,No,Non-Festival,UPI,3,4.0,No,31901.2145
ORD100239,2024-09-15,CUST8798,Premium,Home Decor,5,3263,9952.15,39.0,No,Non-Festival,Wallet,5,3.7,No,6070.8115
ORD100240,2024-05-27,CUST7528,Regular,Groceries,2,5851,6787.160000000001,42.0,No,Non-Festival,Wallet,6,3.2,No,3936.552800000001
ORD100241,2024-09-08,CUST2624,New,Groceries,1,2006,1083.24,46.0,No,Non-Festival,Wallet,4,4.9,Yes,584.9496
ORD100242,2024-12-11,CUST7693,Premium,Home Decor,2,7500,11700.0,22.0,No,Non-Festival,UPI,3,4.4,Yes,9126.0
ORD100243,2024-05-26,CUST5286,Premium,Electronics,3,8687,20066.97,23.0,No,Non-Festival,Wallet,6,4.2,No,15451.566900000002
ORD100244,2024-05-27,CUST7533,Regular,Fashion,1,2894,2315.2000000000003,20.0,No,Non-Festival,Wallet,5,3.0,No,1852.1600000000003
ORD100245,2024-12-17,CUST7168,Regular,Home Decor,5,5693,28180.35,1.0,No,Non-Festival,Credit Card,3,3.2,No,27898.546499999997
ORD100246,2024-07-17,CUST8415,Regular,Beauty,3,8423,19709.82,22.0,No,Non-Festival,Wallet,6,4.0,No,15373.6596
ORD100247,2024-11-03,CUST4342,New,Fashion,4,4850,16684.0,14.0,Yes,Diwali,COD,1,4.5,No,14348.24
ORD100248,2024-05-07,CUST9706,New,Beauty,3,8326,18733.5,25.0,No,Non-Festival,UPI,2,4.8,No,14050.125
ORD100249,2024-02-08,CUST3363,Regular,Home Decor,1,992,744.0,25.0,No,Non-Festival,Credit Card,7,4.2,No,558.0
ORD100250,2024-12-03,CUST6645,Premium,Electronics,1,4391,3205.43,27.0,No,Non-Festival,Wallet,1,3.5,No,2339.9638999999997
ORD100251,2024-12-25,CUST6232,Premium,Beauty,5,1289,4833.75,25.0,Yes,,Wallet,5,4.2,No,3625.3125
ORD100252,2024-05-08,CUST8252,Premium,Home Decor,4,8621,19311.04,25.0,No,Non-Festival,Credit Card,6,2.7,No,14483.28
ORD100253,2024-09-23,CUST4314,Regular,Fashion,5,2980,14751.0,1.0,No,Non-Festival,Credit Card,2,4.0,No,14603.49
ORD100254,2024-05-30,CUST3218,Regular,Electronics,4,4697,12400.079999999998,34.0,No,Non-Festival,Credit Card,4,4.7,No,8184.052799999998
ORD100255,2024-10-24,CUST1399,Regular,Beauty,4,989,2729.64,31.0,Yes,Diwali,COD,5,4.1,No,1883.4515999999999
ORD100256,2024-04-08,CUST4172,New,Home Decor,5,4394,15598.7,29.0,No,Non-Festival,COD,4,2.5,No,11075.077
ORD100257,2024-09-19,CUST6363,Regular,Electronics,3,4657,7684.05,45.0,No,Non-Festival,Credit Card,4,4.2,No,4226.227500000001
ORD100258,2024-09-08,CUST7925,Regular,Electronics,2,6871,11131.02,19.0,No,Non-Festival,Wallet,3,4.3,No,9016.1262
ORD100259,2024-05-23,CUST1148,New,Groceries,4,4835,17019.2,12.0,No,Non-Festival,UPI,3,3.9,No,14976.896
ORD100260,2024-12-11,CUST9264,Premium,Electronics,1,6161,4559.14,26.0,No,Non-Festival,COD,2,4.5,No,3373.7636
ORD100261,2024-04-21,CUST2054,New,Home Decor,5,6938,27058.2,22.0,No,Non-Festival,UPI,2,3.0,Yes,21105.396
ORD100262,2024-02-29,CUST5665,Regular,Fashion,3,5355,13655.25,15.0,No,Non-Festival,UPI,6,3.5,No,11606.9625
ORD100263,2024-01-02,CUST7023,Regular,Groceries,4,513,1436.4,30.0,No,Non-Festival,COD,3,4.5,No,1005.48
ORD100264,2024-10-30,CUST9699,New,Home Decor,3,6833,18244.11,11.0,Yes,Diwali,UPI,7,4.0,Yes,16237.2579
ORD100265,2024-09-10,CUST2145,Regular,Home Decor,5,432,1468.8,32.0,No,Non-Festival,Wallet,2,5.0,No,998.7839999999999
ORD100266,2024-05-19,CUST6467,Regular,Home Decor,1,5935,3739.05,37.0,No,Non-Festival,COD,6,2.7,No,2355.6015
ORD100267,2024-02-06,CUST4635,Regular,Beauty,4,9421,21103.04,44.0,No,Non-Festival,COD,1,3.1,Yes,11817.702400000002
ORD100268,2024-06-08,CUST7133,Regular,Beauty,4,8049,22215.24,31.0,No,Non-Festival,UPI,5,3.0,No,15328.5156
ORD100269,2024-01-09,CUST5918,Regular,Fashion,3,2911,8645.67,1.0,No,Non-Festival,UPI,1,4.9,No,8559.2133
ORD100270,2024-08-20,CUST9365,New,Home Decor,5,8140,20757.0,49.0,Yes,Independence Day,Credit Card,5,4.7,No,10586.07
ORD100271,2024-04-08,CUST4370,New,Beauty,2,3544,3685.76,48.0,No,Non-Festival,COD,6,2.8,Yes,1916.5952000000002
ORD100272,2024-05-26,CUST9271,New,Beauty,4,2322,7244.64,22.0,No,Non-Festival,UPI,3,3.4,No,5650.819200000001
ORD100273,2024-10-30,CUST7530,Regular,Beauty,1,3979,2745.51,31.0,Yes,Diwali,Wallet,7,2.6,No,1894.4019
ORD100274,2024-07-26,CUST5095,Regular,Fashion,4,5854,20137.76,14.0,No,Non-Festival,COD,1,4.1,No,17318.473599999998
ORD100275,2024-05-10,CUST2376,Regular,Fashion,4,9272,22623.68,39.0,No,Non-Festival,Credit Card,7,3.3,No,13800.4448
ORD100276,2024-05-31,CUST3029,New,Home Decor,2,1372,1646.4,40.0,No,Non-Festival,Wallet,4,3.1,No,987.84
ORD100277,2024-02-23,CUST8206,Regular,Groceries,2,7517,9170.74,39.0,No,Non-Festival,Credit Card,1,3.8,No,5594.1514
ORD100278,2024-04-29,CUST6695,Premium,Home Decor,5,7944,36939.6,7.0,No,Non-Festival,Credit Card,2,4.5,No,34353.827999999994
ORD100279,2024-06-09,CUST2268,Premium,Beauty,4,359,832.8800000000001,42.0,No,Non-Festival,Wallet,1,3.5,No,483.0704000000001
ORD100280,2024-04-25,CUST7470,Regular,Beauty,4,8163,16652.52,49.0,No,Non-Festival,Credit Card,3,4.4,No,8492.7852
ORD100281,2024-03-15,CUST9894,Regular,Electronics,3,2329,3633.24,48.0,No,Non-Festival,Credit Card,3,3.6,No,1889.2848
ORD100282,2024-04-22,CUST8732,New,Home Decor,3,3278,7768.860000000001,21.0,No,Non-Festival,Credit Card,7,3.0,Yes,6137.399400000001
ORD100283,2024-04-13,CUST3118,New,Beauty,1,2429,1530.27,37.0,No,Non-Festival,Credit Card,2,3.6,No,964.0701
ORD100284,2024-12-05,CUST9338,Regular,Beauty,1,3117,2088.39,33.0,No,Non-Festival,Credit Card,5,3.8,No,1399.2212999999997
ORD100285,2024-09-10,CUST5765,Regular,Groceries,3,3213,9639.0,0.0,No,Non-Festival,COD,2,3.7,No,9639.0
ORD100286,2024-08-14,CUST2506,New,Electronics,1,9941,9046.31,9.0,Yes,Independence Day,UPI,6,3.2,No,8232.1421
ORD100287,2024-04-21,CUST1195,Regular,Home Decor,4,6526,15923.44,39.0,No,Non-Festival,COD,5,3.0,No,9713.2984
ORD100288,2024-04-08,CUST2838,Regular,Fashion,2,1779,3024.3,15.0,No,Non-Festival,COD,3,4.9,No,2570.655
ORD100289,2024-06-01,CUST2233,Regular,Home Decor,4,2160,6652.8,23.0,No,Non-Festival,UPI,7,3.2,No,5122.656
ORD100290,2024-12-14,CUST7262,Premium,Home Decor,3,8102,13368.3,45.0,No,Non-Festival,UPI,7,4.3,No,7352.5650000000005
ORD100291,2024-12-31,CUST5702,Regular,Groceries,5,6857,26399.45,23.0,Yes,Christmas/New Year,Wallet,3,3.4,No,20327.5765
ORD100292,2024-12-03,CUST6791,Regular,Home Decor,5,4044,10716.6,47.0,No,Non-Festival,Credit Card,6,4.9,No,5679.798000000001
ORD100293,2024-07-12,CUST2139,Regular,Groceries,3,4897,12781.17,13.0,No,Non-Festival,UPI,5,5.0,No,11119.6179
ORD100294,2024-11-05,CUST1510,Premium,Groceries,4,2590,7770.0,25.0,Yes,Diwali,Wallet,1,4.6,No,5827.5
ORD100295,2024-06-11,CUST9466,New,Beauty,1,1619,1003.78,38.0,No,Non-Festival,Wallet,1,4.0,No,622.3435999999999
ORD100296,2024-07-26,CUST5496,New,Fashion,1,4117,3417.11,17.0,No,Non-Festival,COD,2,3.9,No,2836.2013
ORD100297,2024-06-17,CUST4993,New,Groceries,5,5142,20825.1,19.0,No,Non-Festival,,7,3.3,Yes,16868.331
ORD100298,2024-06-09,CUST2587,Premium,Electronics,3,8554,15397.2,40.0,No,Non-Festival,Credit Card,3,2.8,No,9238.32
ORD100299,2024-03-08,CUST9231,Regular,Electronics,3,8507,16588.65,35.0,No,Non-Festival,COD,1,2.7,Yes,10782.622500000001
ORD100300,2024-10-15,CUST2756,Regular,Fashion,2,7770,11965.8,23.0,No,Non-Festival,UPI,3,3.7,No,9213.666
ORD100301,2024-10-03,CUST1553,New,Groceries,5,5398,20242.5,25.0,No,Non-Festival,COD,2,4.9,No,15181.875
ORD100302,2024-10-30,CUST7856,Regular,Fashion,3,9862,21301.92,28.0,Yes,Diwali,COD,4,3.1,No,15337.382399999999
ORD100303,2024-05-14,CUST1589,Regular,Beauty,2,6202,6574.12,47.0,No,Non-Festival,Credit Card,3,3.5,No,3484.2836
ORD100304,2024-07-13,CUST3375,Premium,Electronics,1,5342,4220.18,21.0,No,Non-Festival,,4,3.8,No,3333.9422000000004
ORD100305,2024-05-07,CUST9268,Regular,Home Decor,5,4052,18234.0,25.0,No,Non-Festival,COD,7,3.4,No,13675.5
ORD100306,2024-02-02,CUST6618,Regular,Electronics,5,742,2226.0,40.0,No,Non-Festival,UPI,3,2.5,No,1335.6
ORD100307,2024-06-24,CUST6889,New,Groceries,3,8805,13735.8,48.0,No,Non-Festival,Credit Card,5,3.5,No,7142.616
ORD100308,2024-01-22,CUST7767,New,Fashion,3,9073,24497.1,10.0,Yes,Republic Day,COD,6,4.5,No,22047.39
ORD100309,2024-08-25,CUST1934,Regular,Electronics,4,9033,35409.36,2.0,Yes,Raksha Bandhan,Credit Card,4,4.9,Yes,34701.1728
ORD100310,2024-06-06,CUST7007,New,Home Decor,1,4178,3342.4,20.0,No,Non-Festival,Credit Card,5,3.2,Yes,2673.92
ORD100311,2024-02-07,CUST7787,Premium,Home Decor,1,1632,1468.8,10.0,No,Non-Festival,Wallet,6,4.8,No,1321.92
ORD100312,2024-08-17,CUST5725,Premium,Fashion,2,9060,16851.6,7.0,Yes,Independence Day,UPI,5,4.7,No,15671.987999999998
ORD100313,2024-12-30,CUST1209,Regular,Fashion,2,8005,11207.0,30.0,Yes,Christmas/New Year,COD,2,3.5,No,7844.9
ORD100314,2024-02-20,CUST2936,Regular,Electronics,4,1168,4251.52,9.0,No,Non-Festival,COD,2,2.5,No,3868.8832000000007
ORD100315,2024-09-20,CUST5780,Premium,Groceries,1,6000,5700.0,5.0,No,Non-Festival,Wallet,1,4.6,Yes,5415.0
ORD100316,2024-10-09,CUST5401,New,Beauty,2,8045,13515.6,16.0,No,Non-Festival,COD,4,3.2,No,11353.104
ORD100317,2024-01-27,CUST6307,Premium,Home Decor,1,9572,6030.36,37.0,Yes,Republic Day,COD,1,4.4,No,3799.1268
ORD100318,2024-08-13,CUST8091,Regular,Fashion,1,5791,5443.54,6.0,Yes,Independence Day,Wallet,7,3.9,No,5116.9276
ORD100319,2024-10-03,CUST5617,Regular,Beauty,2,5583,7704.539999999999,31.0,No,Non-Festival,Wallet,4,3.1,No,5316.132599999999
ORD100320,2024-10-12,CUST9771,New,Beauty,3,7670,20248.8,12.0,No,Non-Festival,COD,2,4.1,No,17818.944
ORD100321,2024-04-06,CUST9462,Regular,Beauty,3,5019,14304.15,5.0,No,Non-Festival,Wallet,2,4.4,No,13588.9425
ORD100322,2024-10-10,CUST8679,Premium,Groceries,2,7832,15350.72,2.0,No,Non-Festival,Credit Card,6,3.7,No,15043.7056
ORD100323,2024-11-12,CUST8958,Regular,Fashion,4,3435,10167.6,26.0,No,Non-Festival,Credit Card,6,4.4,No,7524.024
ORD100324,2024-10-30,CUST5482,Regular,Home Decor,5,5455,15274.000000000002,44.0,Yes,Diwali,Credit Card,2,3.5,No,8553.440000000002
ORD100325,2024-05-26,CUST5649,Premium,Fashion,1,451,266.09000000000003,41.0,No,Non-Festival,Credit Card,7,5.0,No,156.99310000000003
ORD100326,2024-01-04,CUST4939,Premium,Electronics,5,4500,16875.0,25.0,No,Non-Festival,Wallet,4,3.1,No,12656.25
ORD100327,2024-02-04,CUST4323,Regular,Home Decor,2,7609,14761.46,3.0,No,Non-Festival,UPI,7,4.4,No,14318.616199999999
ORD100328,2024-07-10,CUST3871,Regular,Fashion,1,4198,2686.7200000000003,36.0,No,Non-Festival,UPI,7,4.4,No,1719.5008000000003
ORD100329,2024-02-18,CUST4350,New,Home Decor,5,9182,36728.0,20.0,No,Non-Festival,COD,2,3.8,No,29382.4
ORD100330,2024-01-17,CUST5792,Regular,Electronics,3,5380,11782.2,27.0,No,Non-Festival,UPI,1,3.4,No,8601.006000000001
ORD100331,2024-06-20,CUST2941,Premium,Home Decor,4,5621,18661.72,17.0,No,Non-Festival,Credit Card,5,3.6,No,15489.2276
ORD100332,2024-08-07,CUST6349,New,Beauty,5,1695,5847.75,31.0,No,Non-Festival,Wallet,6,4.1,No,4034.9474999999998
ORD100333,2024-06-06,CUST5427,Regular,Groceries,4,8178,20281.44,38.0,No,Non-Festival,Credit Card,7,3.8,No,12574.4928
ORD100334,2024-02-15,CUST5978,New,Electronics,3,8341,17015.64,32.0,No,Non-Festival,Credit Card,4,4.4,No,11570.635199999999
ORD100335,2024-01-06,CUST9280,Regular,Home Decor,5,5578,20917.5,25.0,No,Non-Festival,Wallet,5,3.4,No,15688.125
ORD100336,2024-04-08,CUST7432,Premium,Electronics,2,2777,4665.36,16.0,No,Non-Festival,Credit Card,1,2.8,No,3918.9023999999995
ORD100337,2024-08-20,CUST8583,Regular,Beauty,1,5506,3964.32,28.0,Yes,Independence Day,Credit Card,3,3.8,No,2854.3104
ORD100338,2024-02-06,CUST4442,New,Groceries,3,8333,20249.19,19.0,No,Non-Festival,Wallet,6,3.1,No,16401.8439
ORD100339,2024-10-06,CUST5706,Regular,Electronics,4,1435,4075.4,29.0,No,Non-Festival,Wallet,2,4.0,No,2893.534
ORD100340,2024-12-14,CUST7962,Regular,Beauty,4,1258,2566.32,49.0,No,Non-Festival,COD,6,3.8,Yes,1308.8232
ORD100341,2024-10-28,CUST6308,New,Beauty,3,9562,27538.56,4.0,Yes,Diwali,COD,6,4.4,No,26437.0176
ORD100342,2024-06-29,CUST4137,Premium,Beauty,2,3859,7332.099999999999,5.0,No,Non-Festival,Credit Card,6,3.9,No,6965.494999999999
ORD100343,2024-04-04,CUST8032,Premium,Home Decor,2,5568,6570.240000000001,41.0,No,Non-Festival,COD,1,3.6,No,3876.441600000001
ORD100344,2024-04-08,CUST4938,Regular,Fashion,4,256,931.84,9.0,No,Non-Festival,UPI,3,2.8,No,847.9744000000001
ORD100345,2024-07-06,CUST9408,Premium,Electronics,3,7672,21865.2,5.0,No,Non-Festival,UPI,4,2.8,Yes,20771.94
ORD100346,2024-04-25,CUST5757,Regular,Fashion,3,2769,7559.37,9.0,No,Non-Festival,Credit Card,1,4.1,No,6879.0267
ORD100347,2024-07-09,CUST9549,Regular,Beauty,1,4280,2525.2000000000003,41.0,No,Non-Festival,COD,4,4.7,No,1489.8680000000004
ORD100348,2024-09-09,CUST1468,Premium,Fashion,4,6577,21046.4,20.0,No,Non-Festival,Credit Card,5,3.5,No,16837.120000000003
ORD100349,2024-06-09,CUST5615,Regular,Beauty,2,2148,2448.7200000000003,43.0,No,Non-Festival,COD,5,3.8,No,1395.7704000000003
ORD100350,2024-09-12,CUST6851,New,Beauty,5,422,2046.7,3.0,No,Non-Festival,Wallet,4,4.0,Yes,1985.299
ORD100351,2024-11-18,CUST3910,New,Groceries,2,5417,9533.92,12.0,No,Non-Festival,Wallet,7,3.7,No,8389.8496
ORD100352,2024-05-07,CUST8386,Premium,Groceries,2,9227,16793.14,9.0,No,Non-Festival,Wallet,5,2.6,No,15281.7574
ORD100353,2024-01-18,CUST8477,New,Fashion,5,2736,11628.0,15.0,No,Non-Festival,Wallet,5,4.0,No,9883.8
ORD100354,2024-10-07,CUST3492,Premium,Electronics,4,2725,8938.0,18.0,No,Non-Festival,Credit Card,2,2.8,No,7329.160000000001
ORD100355,2024-08-10,CUST3197,Regular,Fashion,1,9376,8907.199999999999,5.0,Yes,Independence Day,Credit Card,4,3.9,No,8461.839999999998
ORD100356,2024-02-23,CUST4023,Premium,Electronics,2,1557,2335.5,25.0,No,Non-Festival,Credit Card,4,4.4,No,1751.625
ORD100357,2024-02-27,CUST5011,Regular,Fashion,2,5087,9360.08,8.0,No,Non-Festival,UPI,3,2.5,Yes,8611.2736
ORD100358,2024-11-18,CUST9795,Regular,Home Decor,4,7922,17428.4,45.0,No,Non-Festival,Wallet,6,3.6,No,9585.62
ORD100359,2024-12-25,CUST8873,New,Home Decor,4,6182,22502.48,9.0,Yes,Christmas/New Year,Wallet,2,4.4,No,20477.2568
ORD100360,2024-06-22,CUST4774,Premium,Electronics,3,4677,8558.91,39.0,No,Non-Festival,Wallet,1,3.8,No,5220.9351
ORD100361,2024-10-06,CUST4234,New,Groceries,4,9838,38564.96,2.0,No,Non-Festival,COD,2,3.1,No,37793.6608
ORD100362,2024-04-23,CUST7733,Regular,Electronics,4,1571,3267.6800000000003,48.0,No,Non-Festival,COD,1,4.2,No,1699.1936000000003
ORD100363,2024-10-14,CUST8896,Premium,Fashion,2,3424,5615.360000000001,18.0,No,Non-Festival,UPI,4,4.5,No,4604.595200000001
ORD100364,2024-12-07,CUST5050,Regular,Beauty,1,2074,1368.84,34.0,No,Non-Festival,UPI,2,3.4,Yes,903.4343999999999
ORD100365,2024-05-30,CUST8593,Premium,Home Decor,2,3561,3917.1,45.0,No,Non-Festival,COD,7,3.2,No,2154.405
ORD100366,2024-05-06,CUST8384,Premium,Beauty,4,6304,23955.2,5.0,No,Non-Festival,COD,3,3.9,No,22757.44
ORD100367,2024-06-03,CUST6446,Premium,Home Decor,3,1342,2898.72,28.0,No,Non-Festival,Credit Card,6,3.4,No,2087.0784
ORD100368,2024-09-29,CUST2083,Regular,Fashion,1,4509,3697.38,25.0,No,Non-Festival,Credit Card,5,4.6,No,2773.035
ORD100369,2024-04-13,CUST9644,Regular,Home Decor,3,8956,13702.68,49.0,No,Non-Festival,COD,1,4.4,No,6988.366800000001
ORD100370,2024-10-25,CUST5752,Regular,Electronics,5,7098,20229.300000000003,43.0,Yes,Diwali,Wallet,5,3.3,No,11530.701000000003
ORD100371,2024-09-02,CUST9849,Premium,Beauty,3,1788,4613.04,14.0,No,Non-Festival,,6,3.6,No,3967.2144
ORD100372,2024-06-24,CUST5338,New,Beauty,3,5198,9824.22,37.0,No,Non-Festival,Credit Card,4,4.7,No,6189.258599999999
ORD100373,2024-02-08,CUST2035,Regular,Fashion,4,9862,31558.4,20.0,No,Non-Festival,UPI,4,2.9,No,25246.72
ORD100374,2024-06-18,CUST5291,Premium,Beauty,4,4542,10355.760000000002,43.0,No,Non-Festival,COD,4,4.4,No,5902.783200000002
ORD100375,2024-09-03,CUST1637,New,Fashion,4,3562,8833.76,38.0,No,Non-Festival,COD,5,3.3,No,5476.9312
ORD100376,2024-01-26,CUST5518,Premium,Groceries,4,1836,5728.320000000001,22.0,Yes,,Wallet,6,2.8,No,4468.0896
ORD100377,2024-12-20,CUST2397,Premium,Electronics,4,9864,31959.36,19.0,Yes,Christmas/New Year,UPI,7,2.8,No,25887.0816
ORD100378,2024-11-01,CUST1940,New,Home Decor,3,6427,11375.79,41.0,Yes,Diwali,Wallet,4,3.2,No,6711.7161000000015
ORD100379,2024-01-13,CUST7286,Regular,Home Decor,5,1444,3682.2,49.0,No,Non-Festival,UPI,4,3.9,No,1877.922
ORD100380,2024-11-11,CUST5728,Regular,Home Decor,4,7114,28171.44,1.0,No,Non-Festival,Wallet,5,4.8,No,27889.725599999998
ORD100381,2024-11-08,CUST5148,Regular,Groceries,5,5506,15416.8,44.0,Yes,Diwali,,4,3.3,No,8633.408000000001
ORD100382,2024-02-05,CUST5435,New,Electronics,5,4714,16263.3,31.0,No,Non-Festival,COD,6,3.0,No,11221.676999999998
ORD100383,2024-06-21,CUST7943,New,Beauty,2,8650,9342.0,46.0,No,Non-Festival,COD,1,3.8,No,5044.68
ORD100384,2024-01-20,CUST9234,Premium,Beauty,2,2558,3734.68,27.0,Yes,Republic Day,COD,2,2.9,Yes,2726.3163999999997
ORD100385,2024-11-16,CUST7048,Regular,Electronics,1,5815,5640.55,3.0,No,Non-Festival,Credit Card,1,3.2,No,5471.3335
ORD100386,2024-09-20,CUST8719,Regular,Electronics,2,1468,2759.84,6.0,No,Non-Festival,UPI,7,5.0,No,2594.2496
ORD100387,2024-05-21,CUST4471,Regular,Home Decor,4,9331,36577.52,2.0,No,Non-Festival,UPI,4,3.9,No,35845.9696
ORD100388,2024-05-22,CUST6976,Regular,Beauty,5,2576,9788.8,24.0,No,Non-Festival,Wallet,6,4.5,No,7439.487999999999
ORD100389,2024-04-01,CUST2689,Premium,Electronics,1,8587,4551.110000000001,47.0,No,Non-Festival,Credit Card,6,3.0,No,2412.0883000000003
ORD100390,2024-12-19,CUST6255,New,Beauty,2,3296,6064.64,8.0,No,Non-Festival,Wallet,4,3.8,No,5579.468800000001
